Data Image Name;Original Image Name
1108.jpg;images/ADE/training/shopping_and_dining/food_court/ADE_train_00008034.jpg
1109.jpg;images/ADE/training/urban/street/ADE_train_00017212.jpg
1110.jpg;images/ADE/training/urban/basilica/ADE_frame_00000037.jpg
1111.jpg;images/ADE/validation/urban/alley/ADE_val_00000016.jpg
1112.jpg;images/ADE/validation/shopping_and_dining/fastfood_restaurant/ADE_val_00000347.jpg
1113.jpg;images/ADE/validation/urban/street/ADE_val_00000828.jpg
1114.jpg;images/ADE/training/urban/freeway/ADE_train_00008287.jpg
1115.jpg;images/ADE/training/urban/street/ADE_train_00018073.jpg
1116.jpg;images/ADE/training/urban/street/ADE_train_00018315.jpg
1117.jpg;images/ADE/training/urban/street/ADE_train_00017022.jpg
1118.jpg;images/ADE/training/urban/street/ADE_train_00017237.jpg
1119.jpg;images/ADE/training/work_place/auto_factory/ADE_train_00002011.jpg
1120.jpg;images/ADE/training/urban/street/ADE_train_00017591.jpg
1121.jpg;images/ADE/training/unclassified/misc/ADE_train_00013066.jpg
1122.jpg;images/ADE/training/urban/street/ADE_train_00017781.jpg
1123.jpg;images/ADE/training/urban/street/ADE_train_00018102.jpg
1124.jpg;images/ADE/training/urban/guardhouse/ADE_train_00008767.jpg
1125.jpg;images/ADE/training/shopping_and_dining/bar/ADE_train_00002389.jpg
1126.jpg;images/ADE/training/urban/street/ADE_train_00018230.jpg
1127.jpg;images/ADE/training/urban/street/ADE_train_00016872.jpg
1128.jpg;images/ADE/training/sports_and_leisure/park/ADE_frame_00000235.jpg
1129.jpg;images/ADE/training/work_place/reception/ADE_train_00015744.jpg
1130.jpg;images/ADE/training/sports_and_leisure/baseball_field/ADE_frame_00000034.jpg
1131.jpg;images/ADE/training/sports_and_leisure/putting_green/ADE_frame_00000243.jpg
1132.jpg;images/ADE/validation/cultural/museum__indoor/ADE_val_00000562.jpg
1133.jpg;images/ADE/training/urban/street/ADE_train_00018450.jpg
1134.jpg;images/ADE/training/nature_landscape/rock_arch/ADE_train_00015920.jpg
1135.jpg;images/ADE/training/urban/street/ADE_train_00018166.jpg
1136.jpg;images/ADE/validation/shopping_and_dining/escalator__indoor/ADE_val_00001341.jpg
1137.jpg;images/ADE/training/unclassified/misc/ADE_train_00012332.jpg
1138.jpg;images/ADE/training/urban/street/ADE_train_00017277.jpg
1139.jpg;images/ADE/training/urban/street/ADE_train_00017238.jpg
1140.jpg;images/ADE/training/cultural/conference_center/ADE_frame_00000120.jpg
1141.jpg;images/ADE/training/urban/street/ADE_train_00018459.jpg
1142.jpg;images/ADE/training/urban/street/ADE_train_00017339.jpg
1143.jpg;images/ADE/training/urban/street/ADE_train_00017445.jpg
1144.jpg;images/ADE/validation/urban/street/ADE_val_00001792.jpg
1145.jpg;images/ADE/validation/nature_landscape/oasis/ADE_val_00001641.jpg
1146.jpg;images/ADE/validation/urban/parking_lot/ADE_val_00001696.jpg
1147.jpg;images/ADE/validation/shopping_and_dining/fastfood_restaurant/ADE_val_00001346.jpg
1148.jpg;images/ADE/training/nature_landscape/crevasse/ADE_train_00006514.jpg
1149.jpg;images/ADE/validation/urban/street/ADE_val_00000854.jpg
1150.jpg;images/ADE/training/urban/street/ADE_train_00018260.jpg
1151.jpg;images/ADE/training/urban/street/ADE_train_00018408.jpg
1152.jpg;images/ADE/training/urban/street/ADE_train_00016911.jpg
1153.jpg;images/ADE/training/sports_and_leisure/casino__indoor/ADE_train_00005187.jpg
1154.jpg;images/ADE/training/shopping_and_dining/supermarket/ADE_train_00018985.jpg
1155.jpg;images/ADE/training/work_place/reception/ADE_train_00015724.jpg
1156.jpg;images/ADE/validation/urban/street/ADE_val_00000823.jpg
1157.jpg;images/ADE/validation/sports_and_leisure/ballroom/ADE_val_00000064.jpg
1158.jpg;images/ADE/validation/unclassified/misc/ADE_val_00001595.jpg
1159.jpg;images/ADE/training/nature_landscape/wheat_field/ADE_frame_00000311.jpg
1160.jpg;images/ADE/validation/unclassified/misc/ADE_val_00000583.jpg
1161.jpg;images/ADE/validation/work_place/anechoic_chamber/ADE_val_00000935.jpg
1162.jpg;images/ADE/training/urban/street/ADE_train_00016866.jpg
1163.jpg;images/ADE/validation/urban/street/ADE_val_00001841.jpg
1164.jpg;images/ADE/training/shopping_and_dining/checkout_counter/ADE_train_00005398.jpg
1165.jpg;images/ADE/training/urban/street/ADE_train_00017909.jpg
1166.jpg;images/ADE/training/urban/street/ADE_train_00017327.jpg
1167.jpg;images/ADE/training/urban/street/ADE_train_00018244.jpg
1168.jpg;images/ADE/training/urban/street/ADE_train_00017915.jpg
1169.jpg;images/ADE/training/urban/street/ADE_train_00017303.jpg
1170.jpg;images/ADE/validation/urban/cloister__outdoor/ADE_val_00001254.jpg
1171.jpg;images/ADE/training/home_or_hotel/dorm_room/ADE_train_00007396.jpg
1172.jpg;images/ADE/training/sports_and_leisure/park/ADE_train_00015045.jpg
1173.jpg;images/ADE/training/urban/parking_lot/ADE_train_00015140.jpg
1174.jpg;images/ADE/training/unclassified/misc/ADE_train_00012856.jpg
1175.jpg;images/ADE/training/urban/dairy__outdoor/ADE_train_00006587.jpg
1176.jpg;images/ADE/training/urban/highway/ADE_frame_00000178.jpg
1177.jpg;images/ADE/validation/transportation/airport_terminal/ADE_val_00001008.jpg
1178.jpg;images/ADE/training/urban/street/ADE_train_00016996.jpg
1179.jpg;images/ADE/training/unclassified/misc/ADE_train_00012718.jpg
1180.jpg;images/ADE/training/work_place/sewing_room/ADE_train_00016179.jpg
1181.jpg;images/ADE/training/work_place/anechoic_chamber/ADE_train_00001398.jpg
1182.jpg;images/ADE/training/urban/street/ADE_train_00018489.jpg
1183.jpg;images/ADE/training/shopping_and_dining/bar/ADE_train_00002406.jpg
1184.jpg;images/ADE/training/work_place/stable/ADE_frame_00000271.jpg
1185.jpg;images/ADE/training/urban/street/ADE_train_00016932.jpg
1186.jpg;images/ADE/training/urban/street/ADE_train_00016870.jpg
1187.jpg;images/ADE/training/urban/street/ADE_train_00017913.jpg
1188.jpg;images/ADE/training/urban/street/ADE_train_00016950.jpg
1189.jpg;images/ADE/validation/sports_and_leisure/nightclub/ADE_val_00000637.jpg
1190.jpg;images/ADE/training/urban/street/ADE_train_00018227.jpg
1191.jpg;images/ADE/validation/urban/library__outdoor/ADE_val_00001499.jpg
1192.jpg;images/ADE/training/urban/street/ADE_train_00017578.jpg
1193.jpg;images/ADE/training/work_place/control_room/ADE_train_00006172.jpg
1194.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001786.jpg
1195.jpg;images/ADE/training/urban/street/ADE_train_00017865.jpg
1196.jpg;images/ADE/validation/sports_and_leisure/aquatic_theater/ADE_val_00001026.jpg
1197.jpg;images/ADE/training/shopping_and_dining/drugstore/ADE_train_00007493.jpg
1198.jpg;images/ADE/training/urban/street/ADE_train_00018443.jpg
1199.jpg;images/ADE/training/urban/street/ADE_train_00017690.jpg
1200.jpg;images/ADE/training/urban/street/ADE_train_00017324.jpg
1201.jpg;images/ADE/training/sports_and_leisure/casino__indoor/ADE_train_00005188.jpg
1202.jpg;images/ADE/training/urban/street/ADE_train_00017443.jpg
1203.jpg;images/ADE/training/urban/street/ADE_train_00018545.jpg
1204.jpg;images/ADE/training/urban/bicycle_racks/ADE_train_00004284.jpg
1205.jpg;images/ADE/training/transportation/airport_terminal/ADE_train_00001114.jpg
1206.jpg;images/ADE/training/urban/street/ADE_train_00017617.jpg
1207.jpg;images/ADE/training/urban/street/ADE_train_00018207.jpg
1208.jpg;images/ADE/training/urban/highway/ADE_frame_00000177.jpg
1209.jpg;images/ADE/validation/urban/street/ADE_val_00000817.jpg
1210.jpg;images/ADE/training/shopping_and_dining/barbershop/ADE_train_00002422.jpg
1211.jpg;images/ADE/training/urban/street/ADE_train_00017568.jpg
1212.jpg;images/ADE/training/urban/street/ADE_train_00018534.jpg
1213.jpg;images/ADE/validation/sports_and_leisure/park/ADE_val_00001692.jpg
1214.jpg;images/ADE/training/nature_landscape/sea_cliff/ADE_frame_00000258.jpg
1215.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001788.jpg
1216.jpg;images/ADE/training/urban/street/ADE_train_00017855.jpg
1217.jpg;images/ADE/training/urban/street/ADE_train_00018309.jpg
1218.jpg;images/ADE/training/urban/street/ADE_train_00017260.jpg
1219.jpg;images/ADE/training/urban/street/ADE_train_00018138.jpg
1220.jpg;images/ADE/training/urban/street/ADE_train_00018223.jpg
1221.jpg;images/ADE/training/urban/street/ADE_train_00016966.jpg
1222.jpg;images/ADE/validation/unclassified/misc/ADE_val_00001602.jpg
1223.jpg;images/ADE/training/urban/street/ADE_train_00018519.jpg
1224.jpg;images/ADE/training/urban/street/ADE_train_00018105.jpg
1225.jpg;images/ADE/training/unclassified/misc/ADE_train_00012378.jpg
1226.jpg;images/ADE/training/transportation/airport_terminal/ADE_train_00001160.jpg
1227.jpg;images/ADE/training/unclassified/misc/ADE_train_00012837.jpg
1228.jpg;images/ADE/training/sports_and_leisure/ballroom/ADE_train_00002272.jpg
1229.jpg;images/ADE/training/urban/street/ADE_train_00017674.jpg
1230.jpg;images/ADE/training/urban/street/ADE_train_00017632.jpg
1231.jpg;images/ADE/training/urban/street/ADE_train_00016892.jpg
1232.jpg;images/ADE/validation/urban/street/ADE_val_00000794.jpg
1233.jpg;images/ADE/training/unclassified/misc/ADE_train_00013744.jpg
1234.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001640.jpg
1235.jpg;images/ADE/training/unclassified/outliers__housing_project/ADE_train_00014550.jpg
1236.jpg;images/ADE/training/unclassified/misc/ADE_train_00013472.jpg
1237.jpg;images/ADE/validation/urban/plaza/ADE_val_00001710.jpg
1238.jpg;images/ADE/training/urban/street/ADE_train_00017810.jpg
1239.jpg;images/ADE/training/urban/street/ADE_train_00017706.jpg
1240.jpg;images/ADE/training/work_place/control_room/ADE_train_00006176.jpg
1241.jpg;images/ADE/training/urban/street/ADE_train_00018292.jpg
1242.jpg;images/ADE/training/urban/street/ADE_train_00018435.jpg
1243.jpg;images/ADE/validation/work_place/observatory__indoor/ADE_val_00001642.jpg
1244.jpg;images/ADE/training/urban/restaurant_patio/ADE_train_00015822.jpg
1245.jpg;images/ADE/training/urban/street/ADE_train_00018195.jpg
1246.jpg;images/ADE/training/unclassified/outliers__store/ADE_train_00014772.jpg
1247.jpg;images/ADE/training/cultural/kindergarden_classroom/ADE_frame_00000191.jpg
1248.jpg;images/ADE/validation/sports_and_leisure/park/ADE_val_00001690.jpg
1249.jpg;images/ADE/training/urban/street/ADE_train_00017884.jpg
1250.jpg;images/ADE/training/urban/street/ADE_train_00017095.jpg
1251.jpg;images/ADE/training/sports_and_leisure/casino__indoor/ADE_train_00005167.jpg
1252.jpg;images/ADE/training/urban/street/ADE_train_00016935.jpg
1253.jpg;images/ADE/training/urban/street/ADE_train_00017464.jpg
1254.jpg;images/ADE/training/urban/restaurant_patio/ADE_train_00015819.jpg
1255.jpg;images/ADE/training/urban/street/ADE_train_00017341.jpg
1256.jpg;images/ADE/training/urban/street/ADE_train_00018186.jpg
1257.jpg;images/ADE/training/shopping_and_dining/butchers_shop/ADE_frame_00000068.jpg
1258.jpg;images/ADE/validation/urban/skyscraper/ADE_val_00001763.jpg
1259.jpg;images/ADE/training/sports_and_leisure/aquatic_theater/ADE_train_00001496.jpg
1260.jpg;images/ADE/training/urban/street/ADE_train_00017605.jpg
1261.jpg;images/ADE/training/work_place/clean_room/ADE_train_00005648.jpg
1262.jpg;images/ADE/training/urban/street/ADE_train_00018539.jpg
1263.jpg;images/ADE/training/shopping_and_dining/banquet_hall/ADE_train_00002335.jpg
1264.jpg;images/ADE/validation/cultural/catwalk/ADE_val_00000237.jpg
1265.jpg;images/ADE/training/sports_and_leisure/ball_pit/ADE_frame_00000024.jpg
1266.jpg;images/ADE/training/urban/street/ADE_train_00017941.jpg
1267.jpg;images/ADE/validation/urban/street/ADE_val_00001992.jpg
1268.jpg;images/ADE/training/urban/street/ADE_train_00017052.jpg
1269.jpg;images/ADE/training/urban/street/ADE_train_00016940.jpg
1270.jpg;images/ADE/validation/urban/street/ADE_val_00000789.jpg
1271.jpg;images/ADE/training/urban/street/ADE_train_00017004.jpg
1272.jpg;images/ADE/training/urban/street/ADE_train_00018107.jpg
1273.jpg;images/ADE/training/urban/street/ADE_train_00018090.jpg
1274.jpg;images/ADE/training/urban/alley/ADE_train_00001237.jpg
1275.jpg;images/ADE/training/urban/street/ADE_train_00018506.jpg
1276.jpg;images/ADE/training/urban/apartment_building__outdoor/ADE_train_00001432.jpg
1277.jpg;images/ADE/training/sports_and_leisure/casino__indoor/ADE_train_00005172.jpg
1278.jpg;images/ADE/training/urban/street/ADE_train_00016878.jpg
1279.jpg;images/ADE/validation/urban/access_road/ADE_val_00001002.jpg
1280.jpg;images/ADE/training/urban/street/ADE_train_00017597.jpg
1281.jpg;images/ADE/training/urban/street/ADE_train_00017169.jpg
1282.jpg;images/ADE/training/unclassified/shopping_mall_indoor/ADE_frame_00000261.jpg
1283.jpg;images/ADE/training/urban/street/ADE_train_00017807.jpg
1284.jpg;images/ADE/training/urban/street/ADE_train_00017945.jpg
1285.jpg;images/ADE/training/nature_landscape/ocean/ADE_frame_00000226.jpg
1286.jpg;images/ADE/training/urban/street/ADE_train_00018033.jpg
1287.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001689.jpg
1288.jpg;images/ADE/validation/urban/convenience_store__outdoor/ADE_val_00000278.jpg
1289.jpg;images/ADE/training/urban/street/ADE_train_00017232.jpg
1290.jpg;images/ADE/training/urban/street/ADE_train_00017119.jpg
1291.jpg;images/ADE/training/home_or_hotel/dorm_room/ADE_train_00007370.jpg
1292.jpg;images/ADE/training/urban/street/ADE_train_00018839.jpg
1293.jpg;images/ADE/validation/sports_and_leisure/jacuzzi__indoor/ADE_val_00001446.jpg
1294.jpg;images/ADE/training/urban/street/ADE_train_00016873.jpg
1295.jpg;images/ADE/training/urban/street/ADE_train_00018559.jpg
1296.jpg;images/ADE/training/urban/street/ADE_train_00018575.jpg
1297.jpg;images/ADE/training/shopping_and_dining/kiosk__indoor/ADE_train_00010133.jpg
1298.jpg;images/ADE/training/urban/street/ADE_train_00018028.jpg
1299.jpg;images/ADE/training/urban/street/ADE_train_00017065.jpg
1300.jpg;images/ADE/training/cultural/classroom/ADE_frame_00000105.jpg
1301.jpg;images/ADE/training/urban/street/ADE_train_00018540.jpg
1302.jpg;images/ADE/training/sports_and_leisure/badminton_court__outdoor/ADE_train_00002115.jpg
1303.jpg;images/ADE/training/urban/street/ADE_train_00018271.jpg
1304.jpg;images/ADE/training/urban/street/ADE_train_00017382.jpg
1305.jpg;images/ADE/training/unclassified/museum_indoor/ADE_frame_00000218.jpg
1306.jpg;images/ADE/training/sports_and_leisure/campsite/ADE_train_00004969.jpg
1307.jpg;images/ADE/training/urban/street/ADE_train_00018167.jpg
1308.jpg;images/ADE/training/urban/street/ADE_train_00018602.jpg
1309.jpg;images/ADE/training/urban/carport__outdoor/ADE_train_00005133.jpg
1310.jpg;images/ADE/training/urban/street/ADE_train_00017064.jpg
1311.jpg;images/ADE/training/urban/street/ADE_train_00017333.jpg
1312.jpg;images/ADE/training/urban/street/ADE_train_00017158.jpg
1313.jpg;images/ADE/training/unclassified/misc/ADE_train_00013202.jpg
1314.jpg;images/ADE/training/cultural/auditorium/ADE_train_00002007.jpg
1315.jpg;images/ADE/training/urban/street/ADE_train_00017329.jpg
1316.jpg;images/ADE/training/urban/street/ADE_train_00017795.jpg
1317.jpg;images/ADE/training/work_place/call_center/ADE_train_00004962.jpg
1318.jpg;images/ADE/validation/transportation/dinette__vehicle/ADE_val_00000304.jpg
1319.jpg;images/ADE/training/shopping_and_dining/shoe_shop/ADE_train_00016245.jpg
1320.jpg;images/ADE/training/urban/street/ADE_train_00017108.jpg
1321.jpg;images/ADE/training/urban/street/ADE_train_00018305.jpg
1322.jpg;images/ADE/training/home_or_hotel/dorm_room/ADE_train_00007413.jpg
1323.jpg;images/ADE/training/urban/street/ADE_train_00017311.jpg
1324.jpg;images/ADE/training/urban/street/ADE_train_00017150.jpg
1325.jpg;images/ADE/training/urban/street/ADE_train_00016874.jpg
1326.jpg;images/ADE/training/nature_landscape/cliff/ADE_frame_00000108.jpg
1327.jpg;images/ADE/training/shopping_and_dining/fishmarket/ADE_train_00007906.jpg
1328.jpg;images/ADE/training/transportation/baggage_claim/ADE_train_00002130.jpg
1329.jpg;images/ADE/training/unclassified/misc/ADE_train_00012346.jpg
1330.jpg;images/ADE/training/unclassified/outliers__barbeque/ADE_train_00014340.jpg
1331.jpg;images/ADE/training/urban/street/ADE_train_00018307.jpg
1332.jpg;images/ADE/training/cultural/art_school/ADE_train_00001711.jpg
1333.jpg;images/ADE/training/urban/street/ADE_train_00017076.jpg
1334.jpg;images/ADE/training/unclassified/misc/ADE_train_00012414.jpg
1335.jpg;images/ADE/training/work_place/chemistry_lab/ADE_train_00005426.jpg
1336.jpg;images/ADE/training/urban/street/ADE_train_00017939.jpg
1337.jpg;images/ADE/training/urban/street/ADE_train_00017109.jpg
1338.jpg;images/ADE/training/urban/street/ADE_train_00017723.jpg
1339.jpg;images/ADE/training/unclassified/outliers__study_hall/ADE_train_00014788.jpg
1340.jpg;images/ADE/training/urban/street/ADE_train_00016942.jpg
1341.jpg;images/ADE/training/urban/street/ADE_train_00017751.jpg
1342.jpg;images/ADE/validation/work_place/assembly_line/ADE_val_00001042.jpg
1343.jpg;images/ADE/training/urban/house/ADE_train_00009726.jpg
1344.jpg;images/ADE/validation/urban/street/ADE_val_00000814.jpg
1345.jpg;images/ADE/training/urban/street/ADE_train_00018468.jpg
1346.jpg;images/ADE/training/urban/bus_depot__outdoor/ADE_train_00004858.jpg
1347.jpg;images/ADE/validation/urban/balcony__exterior/ADE_val_00001060.jpg
1348.jpg;images/ADE/validation/urban/military_hut/ADE_val_00000545.jpg
1349.jpg;images/ADE/training/urban/street/ADE_frame_00000279.jpg
1350.jpg;images/ADE/training/cultural/art_school/ADE_train_00001706.jpg
1351.jpg;images/ADE/training/work_place/control_room/ADE_train_00006179.jpg
1352.jpg;images/ADE/validation/urban/parking_lot/ADE_val_00000696.jpg
1353.jpg;images/ADE/training/urban/street/ADE_train_00018301.jpg
1354.jpg;images/ADE/validation/sports_and_leisure/stage__outdoor/ADE_val_00001772.jpg
1355.jpg;images/ADE/training/cultural/lab_classroom/ADE_train_00010766.jpg
1356.jpg;images/ADE/training/urban/parking_lot/ADE_train_00015137.jpg
1357.jpg;images/ADE/training/unclassified/misc/ADE_train_00012553.jpg
1358.jpg;images/ADE/validation/cultural/classroom/ADE_val_00000251.jpg
1359.jpg;images/ADE/training/unclassified/misc/ADE_train_00012751.jpg
1360.jpg;images/ADE/training/urban/lighthouse/ADE_train_00011053.jpg
1361.jpg;images/ADE/training/urban/street/ADE_train_00017697.jpg
1362.jpg;images/ADE/training/urban/street/ADE_train_00017594.jpg
1363.jpg;images/ADE/validation/work_place/control_room/ADE_val_00001275.jpg
1364.jpg;images/ADE/training/urban/street/ADE_train_00017344.jpg
1365.jpg;images/ADE/training/urban/street/ADE_train_00017066.jpg
1366.jpg;images/ADE/training/work_place/cubicle__office/ADE_train_00006541.jpg
1367.jpg;images/ADE/training/urban/street/ADE_train_00017033.jpg
1368.jpg;images/ADE/training/unclassified/misc/ADE_train_00012743.jpg
1369.jpg;images/ADE/training/urban/street/ADE_train_00017970.jpg
1370.jpg;images/ADE/validation/urban/street/ADE_val_00000996.jpg
1371.jpg;images/ADE/training/home_or_hotel/home_office/ADE_frame_00000180.jpg
1372.jpg;images/ADE/training/work_place/clean_room/ADE_train_00005653.jpg
1373.jpg;images/ADE/training/shopping_and_dining/mess_hall/ADE_train_00011770.jpg
1374.jpg;images/ADE/training/urban/street/ADE_train_00016999.jpg
1375.jpg;images/ADE/training/urban/street/ADE_train_00018358.jpg
1376.jpg;images/ADE/training/urban/fountain/ADE_frame_00000158.jpg
1377.jpg;images/ADE/validation/urban/roundabout/ADE_val_00000737.jpg
1378.jpg;images/ADE/training/shopping_and_dining/bar/ADE_train_00002407.jpg
1379.jpg;images/ADE/validation/urban/airfield/ADE_val_00000004.jpg
1380.jpg;images/ADE/validation/unclassified/misc/ADE_val_00000576.jpg
1381.jpg;images/ADE/validation/urban/street/ADE_val_00001994.jpg
1382.jpg;images/ADE/training/urban/street/ADE_train_00017553.jpg
1383.jpg;images/ADE/training/urban/street/ADE_train_00017767.jpg
1384.jpg;images/ADE/training/urban/street/ADE_train_00018502.jpg
1385.jpg;images/ADE/training/urban/liquor_store__outdoor/ADE_train_00011089.jpg
1386.jpg;images/ADE/training/urban/street/ADE_train_00017352.jpg
1387.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001644.jpg
1388.jpg;images/ADE/training/urban/street/ADE_train_00018507.jpg
1389.jpg;images/ADE/training/transportation/bus_interior/ADE_train_00004873.jpg
1390.jpg;images/ADE/validation/transportation/bus_interior/ADE_val_00000216.jpg
1391.jpg;images/ADE/training/cultural/archive/ADE_train_00001562.jpg
1392.jpg;images/ADE/training/urban/street/ADE_train_00018184.jpg
1393.jpg;images/ADE/training/urban/street/ADE_train_00017695.jpg
1394.jpg;images/ADE/training/nature_landscape/corn_field/ADE_frame_00000121.jpg
1395.jpg;images/ADE/validation/urban/street/ADE_val_00000855.jpg
1396.jpg;images/ADE/training/transportation/cockpit/ADE_train_00005925.jpg
1397.jpg;images/ADE/training/nature_landscape/canyon/ADE_frame_00000080.jpg
1398.jpg;images/ADE/training/urban/street/ADE_train_00018078.jpg
1399.jpg;images/ADE/training/urban/street/ADE_train_00018572.jpg
1400.jpg;images/ADE/training/urban/street/ADE_train_00017316.jpg
1401.jpg;images/ADE/training/urban/street/ADE_train_00017023.jpg
1402.jpg;images/ADE/training/urban/street/ADE_train_00017910.jpg
1403.jpg;images/ADE/training/urban/street/ADE_train_00017526.jpg
1404.jpg;images/ADE/training/home_or_hotel/dorm_room/ADE_frame_00000140.jpg
1405.jpg;images/ADE/training/sports_and_leisure/amusement_park/ADE_train_00001388.jpg
1406.jpg;images/ADE/training/urban/street/ADE_train_00017153.jpg
1407.jpg;images/ADE/training/urban/street/ADE_train_00017060.jpg
1408.jpg;images/ADE/validation/urban/street/ADE_val_00001846.jpg
1409.jpg;images/ADE/training/urban/street/ADE_train_00017148.jpg
1410.jpg;images/ADE/training/nature_landscape/creek/ADE_frame_00000126.jpg
1411.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001764.jpg
1412.jpg;images/ADE/training/cultural/classroom/ADE_train_00005619.jpg
1413.jpg;images/ADE/training/urban/street/ADE_train_00017045.jpg
1414.jpg;images/ADE/training/urban/street/ADE_train_00017114.jpg
1415.jpg;images/ADE/training/sports_and_leisure/campsite/ADE_frame_00000072.jpg
1416.jpg;images/ADE/training/urban/street/ADE_train_00017773.jpg
1417.jpg;images/ADE/validation/transportation/airport_terminal/ADE_val_00000010.jpg
1418.jpg;images/ADE/validation/urban/street/ADE_val_00001830.jpg
1419.jpg;images/ADE/training/urban/street/ADE_train_00017020.jpg
1420.jpg;images/ADE/training/sports_and_leisure/ball_pit/ADE_train_00002260.jpg
1421.jpg;images/ADE/validation/urban/street/ADE_val_00001870.jpg
1422.jpg;images/ADE/training/sports_and_leisure/lawn/ADE_frame_00000203.jpg
1423.jpg;images/ADE/training/urban/abbey/ADE_train_00000979.jpg
1424.jpg;images/ADE/training/urban/market__outdoor/ADE_train_00000931.jpg
1425.jpg;images/ADE/training/unclassified/misc/ADE_train_00012417.jpg
1426.jpg;images/ADE/training/urban/street/ADE_train_00017604.jpg
1427.jpg;images/ADE/training/urban/street/ADE_train_00016933.jpg
1428.jpg;images/ADE/training/urban/street/ADE_train_00017854.jpg
1429.jpg;images/ADE/training/urban/street/ADE_train_00018070.jpg
1430.jpg;images/ADE/training/urban/crosswalk/ADE_train_00006523.jpg
1431.jpg;images/ADE/validation/unclassified/misc/ADE_val_00001617.jpg
1432.jpg;images/ADE/training/urban/gas_station/ADE_train_00008536.jpg
1433.jpg;images/ADE/training/urban/street/ADE_train_00018056.jpg
1434.jpg;images/ADE/training/urban/street/ADE_train_00018025.jpg
1435.jpg;images/ADE/training/transportation/airplane_cabin/ADE_frame_00000004.jpg
1436.jpg;images/ADE/training/work_place/office/ADE_train_00000933.jpg
1437.jpg;images/ADE/training/urban/street/ADE_train_00017160.jpg
1438.jpg;images/ADE/training/urban/street/ADE_train_00018487.jpg
1439.jpg;images/ADE/training/urban/street/ADE_train_00016858.jpg
1440.jpg;images/ADE/validation/urban/street/ADE_val_00001786.jpg
1441.jpg;images/ADE/training/unclassified/misc/ADE_train_00012370.jpg
1442.jpg;images/ADE/training/urban/street/ADE_train_00016997.jpg
1443.jpg;images/ADE/validation/urban/street/ADE_val_00000785.jpg
1444.jpg;images/ADE/training/urban/market__outdoor/ADE_train_00011679.jpg
1445.jpg;images/ADE/training/urban/balcony__interior/ADE_train_00002217.jpg
1446.jpg;images/ADE/training/urban/street/ADE_train_00016951.jpg
1447.jpg;images/ADE/training/transportation/subway_station__platform/ADE_train_00000958.jpg
1448.jpg;images/ADE/training/work_place/reception/ADE_train_00015765.jpg
1449.jpg;images/ADE/training/unclassified/misc/ADE_train_00012639.jpg
1450.jpg;images/ADE/training/urban/diner__outdoor/ADE_train_00006724.jpg
1451.jpg;images/ADE/training/work_place/hospital_room/ADE_frame_00000181.jpg
1452.jpg;images/ADE/validation/urban/japanese_garden/ADE_val_00000451.jpg
1453.jpg;images/ADE/training/transportation/dining_car/ADE_train_00006826.jpg
1454.jpg;images/ADE/training/cultural/archive/ADE_train_00001554.jpg
1455.jpg;images/ADE/training/urban/bus_depot__outdoor/ADE_train_00004855.jpg
1456.jpg;images/ADE/training/urban/car_dealership/ADE_train_00005060.jpg
1457.jpg;images/ADE/validation/urban/street/ADE_val_00000833.jpg
1458.jpg;images/ADE/validation/urban/carport__outdoor/ADE_val_00000228.jpg
1459.jpg;images/ADE/training/urban/street/ADE_train_00018099.jpg
1460.jpg;images/ADE/training/transportation/airplane_cabin/ADE_train_00001059.jpg
1461.jpg;images/ADE/training/urban/street/ADE_train_00017412.jpg
1462.jpg;images/ADE/training/urban/ferryboat__passenger_deck/ADE_train_00007759.jpg
1463.jpg;images/ADE/training/urban/street/ADE_train_00017823.jpg
1464.jpg;images/ADE/training/urban/street/ADE_train_00017010.jpg
1465.jpg;images/ADE/validation/urban/street/ADE_val_00001827.jpg
1466.jpg;images/ADE/training/unclassified/misc/ADE_train_00012616.jpg
1467.jpg;images/ADE/training/transportation/airport_ticket_counter/ADE_train_00001201.jpg
1468.jpg;images/ADE/validation/work_place/operating_room/ADE_val_00000983.jpg
1469.jpg;images/ADE/training/urban/street/ADE_train_00017129.jpg
1470.jpg;images/ADE/training/urban/street/ADE_train_00017612.jpg
1471.jpg;images/ADE/training/urban/street/ADE_train_00017735.jpg
1472.jpg;images/ADE/training/unclassified/misc/ADE_train_00013069.jpg
1473.jpg;images/ADE/training/urban/street/ADE_frame_00000283.jpg
1474.jpg;images/ADE/training/shopping_and_dining/bazaar__indoor/ADE_train_00003066.jpg
1475.jpg;images/ADE/validation/cultural/ticket_booth/ADE_val_00001888.jpg
1476.jpg;images/ADE/training/urban/street/ADE_train_00018601.jpg
1477.jpg;images/ADE/training/urban/street/ADE_train_00018067.jpg
1478.jpg;images/ADE/training/urban/street/ADE_train_00017687.jpg
1479.jpg;images/ADE/training/urban/street/ADE_train_00017355.jpg
1480.jpg;images/ADE/validation/nature_landscape/glacier/ADE_val_00000388.jpg
1481.jpg;images/ADE/training/work_place/auto_mechanics__indoor/ADE_train_00002028.jpg
1482.jpg;images/ADE/validation/urban/street/ADE_val_00000835.jpg
